year,ahe,bachelor,female,age
1992,8.0769234,0,1,34
1992,12.019231,0,0,28
1992,14.423077,1,1,32
1992,17.094017,1,0,33
1992,11.778846,1,1,29
1992,8.0971661,1,1,25
1992,8.6538458,0,0,28
1992,10.096154,0,1,26
1992,14.540338,0,0,33
1992,10.576923,0,1,30
1992,12.019231,0,0,25
1992,6.25,0,1,34
1992,5.5944057,1,1,26
1992,9.1282053,0,1,31
1992,21.367521,0,0,34
1992,14.5,0,0,29
1992,8.333333,0,0,32
1992,7.5,0,0,28
1992,12.980769,0,0,32
1992,11.057693,1,1,28
1992,10.817307,0,1,34
1992,15.384615,0,1,33
1992,17.307692,1,0,26
1992,25,1,0,29
1992,8.6057692,0,1,27
1992,11.965812,1,1,28
1992,10.824176,0,1,30
1992,8.1730766,0,0,30
1992,9.4017096,0,0,29
1992,12.019231,0,0,31
1992,14.423077,0,1,31
1992,9.4017096,0,0,29
1992,12.820513,1,0,25
1992,20.512821,0,0,30
1992,12.019231,0,1,33
1992,12.362638,0,0,30
1992,10.096154,0,0,34
1992,8.1324787,1,1,29
1992,9.1346149,0,0,29
1992,12.980769,0,0,26
1992,35.470085,1,1,34
1992,19.23077,0,0,29
1992,13.247863,1,0,26
1992,15.384615,1,0,30
1992,18.461538,1,0,30
1992,17.094017,1,0,27
1992,10.839161,1,0,28
1992,8.1196585,0,0,34
1992,15.453297,1,1,30
1992,14.747252,0,1,33
1992,10.076923,1,0,32
1992,16.826923,1,1,28
1992,11.538462,1,0,29
1992,14.423077,1,1,34
1992,10.683761,1,1,31
1992,7.4423075,1,1,30
1992,30.76923,1,0,32
1992,19.23077,1,0,34
1992,7.3076925,0,1,27
1992,12.393163,0,1,33
1992,10.096154,0,0,28
1992,10.683761,1,0,27
1992,10.021787,1,1,27
1992,12.980769,0,1,34
1992,11.538462,1,0,26
1992,20.94017,1,0,26
1992,21.153847,0,0,30
1992,11.538462,0,1,32
1992,14.182693,0,0,30
1992,12.019231,1,1,34
1992,10.121457,0,1,34
1992,12.9,0,0,32
1992,8.6538458,0,1,31
1992,13.020833,0,0,32
1992,8.6538458,0,1,33
1992,9.2592592,0,0,28
1992,12.019231,0,1,28
1992,21.634615,0,0,27
1992,13.221154,0,0,31
1992,7.0947113,1,1,33
1992,7.8365383,1,1,28
1992,17.307692,0,0,25
1992,14.734375,0,0,26
1992,9.6153851,1,1,27
1992,5.1380954,0,0,28
1992,9.9572649,0,0,33
1992,11.778846,1,1,29
1992,5.1474357,0,0,34
1992,7.6923075,0,0,25
1992,9.375,0,1,29
1992,8.5061541,0,0,25
1992,11.153846,0,0,32
1992,8.5758839,1,1,33
1992,6.2962961,0,0,32
1992,17.948717,1,0,27
1992,4.8076925,0,1,34
1992,6.3902245,0,0,25
1992,12.179487,0,0,29
1992,10.576923,0,0,33
1992,7.6923075,1,0,25
1992,19.23077,1,0,33
1992,24.615385,1,0,34
1992,6.0728745,0,0,29
1992,12.980769,0,0,25
1992,6.5476189,0,0,28
1992,11.730769,1,0,30
1992,6.1188812,0,0,30
1992,16.203703,0,0,31
1992,7.6923075,0,1,31
1992,15.384615,0,0,34
1992,14.102564,0,1,32
1992,6.0728745,0,0,26
1992,18.783543,0,0,33
1992,2.6923077,0,0,34
1992,9,0,0,26
1992,23.076923,1,1,34
1992,16.826923,1,0,27
1992,11.057693,0,0,33
1992,13.986014,0,0,32
1992,9.7777777,0,0,25
1992,13.461538,0,0,30
1992,8.1730766,0,1,26
1992,7.2115383,0,1,32
1992,5.7692308,0,1,32
1992,18.293911,1,0,30
1992,7.6923075,0,0,28
1992,16.344231,1,0,32
1992,19.930769,1,0,34
1992,7.8365383,0,1,27
1992,5.6052885,0,1,33
1992,15.384615,1,0,34
1992,12.019231,0,0,34
1992,8.5307693,0,0,34
1992,2.8846154,0,1,27
1992,2.8125,0,1,32
1992,10.033654,1,0,28
1992,9.0384617,1,1,26
1992,6.2019229,0,1,29
1992,7.6923075,0,0,33
1992,9.6153851,0,0,31
1992,11.057693,0,0,27
1992,7.3076925,0,0,31
1992,17.17033,0,1,30
1992,20.192308,0,0,28
1992,7.1999998,1,1,27
1992,6.6346154,1,1,34
1992,12.820513,0,0,29
1992,14.423077,0,0,34
1992,2.8061225,0,0,30
1992,13.461538,0,0,32
1992,13.461538,0,1,29
1992,11.538462,0,0,30
1992,9.1346149,0,0,30
1992,10.096154,0,0,31
1992,4.8076925,0,1,33
1992,6.6346154,0,0,28
1992,12.019231,0,0,32
1992,7.6923075,1,1,27
1992,15.384615,1,1,30
1992,9.6153851,0,0,28
1992,10.096154,1,1,26
1992,7.0108571,0,1,25
1992,7.5520835,0,0,26
1992,4.25,0,1,28
1992,17.548077,0,0,27
1992,2.0833333,0,1,26
1992,12.980769,0,0,34
1992,14.423077,0,0,31
1992,12.980769,1,0,32
1992,11.538462,0,1,33
1992,12.145749,0,0,29
1992,9.1346149,1,1,28
1992,7.2115383,1,0,27
1992,18.75,0,0,27
1992,9.4725275,0,1,32
1992,20.76923,1,1,30
1992,4.3269229,0,0,33
1992,8.3916082,0,0,31
1992,5.7692308,0,0,29
1992,6.8461537,0,1,28
1992,12.019231,0,1,27
1992,19.711538,1,0,28
1992,9.6153851,0,1,29
1992,9.6153851,0,0,32
1992,14.423077,1,1,30
1992,38.46154,1,0,31
1992,3.4615386,0,0,31
1992,3.3639424,0,0,34
1992,15.384615,1,1,29
1992,9.1346149,0,0,29
1992,22.527473,0,0,33
1992,19.23077,1,0,30
1992,8.7412586,0,0,27
1992,7.2115383,0,0,28
1992,9.6153851,1,0,31
1992,15.384615,0,0,27
1992,15.384615,0,0,28
1992,14.423077,0,0,26
1992,23.557692,0,0,30
1992,19.23077,1,0,31
1992,16.483517,0,0,28
1992,10.149572,0,1,29
1992,8.6538458,0,0,26
1992,6.5934067,1,1,29
1992,14.685315,1,0,28
1992,8.1196585,1,0,29
1992,25.068682,1,1,33
1992,5.7172556,0,1,27
1992,10,0,0,32
1992,17.788462,1,0,31
1992,11.965812,1,1,29
1992,11,0,0,29
1992,10,1,1,31
1992,4.3269229,0,1,33
1992,6.1538463,0,0,27
1992,12.019231,1,0,34
1992,18.26923,0,1,33
1992,9.6153851,1,0,26
1992,7.2115383,0,0,28
1992,13.461538,1,0,32
1992,20.432692,0,0,31
1992,14.423077,0,1,33
1992,8.6538458,1,0,25
1992,7.5213675,0,1,25
1992,9.6153851,1,0,30
1992,15,1,0,26
1992,10.897436,1,1,29
1992,17.788462,1,1,27
1992,17.307692,1,1,26
1992,6.8571429,0,0,26
1992,12.48,0,1,28
1992,13.480392,1,1,28
1992,11.111111,0,1,30
1992,8,0,1,26
1992,12.393163,1,1,27
1992,12.307693,0,0,31
1992,19.23077,0,0,31
1992,16.826923,0,1,28
1992,11.538462,1,0,29
1992,7.2115383,1,1,26
1992,29.72028,1,0,30
1992,15.576923,1,1,29
1992,3.125,0,0,26
1992,6.7307692,0,1,34
1992,10,0,0,31
1992,8.9261541,1,0,30
1992,7.101923,1,0,34
1992,9.1346149,1,0,25
1992,10.096154,1,1,25
1992,8.5470085,1,0,31
1992,20.192308,1,0,32
1992,23.557692,1,1,30
1992,10,0,0,30
1992,9.6153851,0,0,27
1992,16.826923,0,1,31
1992,18.681318,0,0,29
1992,13.461538,1,0,27
1992,8.1730766,0,1,30
1992,8.6996336,1,1,33
1992,11.923077,1,1,32
1992,8.3041954,0,1,33
1992,9.6153851,0,0,32
1992,11.057693,1,1,30
1992,9.5879812,0,0,28
1992,18.772894,1,0,28
1992,6.3461537,0,1,32
1992,17.115385,1,1,31
1992,15.384615,0,0,34
1992,9.1346149,0,1,32
1992,13.548951,1,0,31
1992,8.1730766,0,1,28
1992,13.986014,0,0,31
1992,13.461538,0,1,31
1992,17.582418,1,1,31
1992,23.076923,1,0,31
1992,13.934134,0,0,29
1992,22.115385,0,0,32
1992,6.4102564,1,0,29
1992,20.726923,1,0,32
1992,33.653847,1,0,29
1992,21.25,1,0,29
1992,10.044444,0,1,33
1992,20.673077,1,0,28
1992,21.95673,1,1,32
1992,15,1,0,32
1992,5.7692308,0,0,30
1992,12.980769,0,0,34
1992,17.307692,1,0,34
1992,20.192308,0,0,25
1992,15.20979,0,0,33
1992,13.461538,1,0,29
1992,11.538462,1,1,25
1992,6.5,0,0,30
1992,6.3461537,0,1,31
1992,11.538462,0,0,27
1992,6.1188812,0,0,33
1992,31.235001,1,0,34
1992,11.538462,0,1,27
1992,8.4134617,1,0,27
1992,8.1730766,0,0,25
1992,10.749519,0,1,30
1992,9.6153851,0,1,25
1992,22.435898,1,0,30
1992,7.9185519,0,0,27
1992,9.5673075,0,0,32
1992,10,1,0,34
1992,8.0882349,1,0,34
1992,9.4117651,0,0,33
1992,10.576923,0,1,32
1992,8.0882349,1,0,28
1992,12.980769,1,1,28
1992,13.701923,1,0,27
1992,21.153847,1,0,30
1992,21.354166,0,1,31
1992,13.076923,0,0,34
1992,6.8153844,0,0,25
1992,15.865385,0,0,31
1992,7.2115383,0,0,25
1992,17.142857,1,0,33
1992,16.826923,1,1,29
1992,12.019231,0,0,29
1992,13.020833,0,0,25
1992,9.6153851,0,1,28
1992,23.317308,0,1,33
1992,14.423077,0,1,29
1992,23.076923,1,1,33
1992,24.038462,1,0,34
1992,20.384615,0,0,34
1992,12.096154,1,0,27
1992,8.9743586,1,0,28
1992,7.2115383,0,0,27
1992,23.076923,0,0,34
1992,14.423077,0,1,29
1992,20.192308,0,1,25
1992,13.461538,0,1,31
1992,14.423077,0,1,30
1992,19.444445,0,0,33
1992,13.461538,0,0,28
1992,13.461538,0,0,28
1992,10.439561,1,0,29
1992,11.057693,0,1,31
1992,12.087913,0,0,33
1992,11.764706,0,0,26
1992,13.675214,0,1,28
1992,13.461538,0,0,25
1992,11.036789,0,0,25
1992,8.3916082,0,0,27
1992,14.423077,0,1,34
1992,19.23077,1,1,30
1992,16.826923,1,0,28
1992,14.652015,0,0,33
1992,10.683761,0,1,33
1992,7.2115383,0,1,28
1992,10.439561,0,1,29
1992,8.1730766,0,1,29
1992,13.461538,0,1,32
1992,16.826923,0,0,34
1992,20.961538,1,1,28
1992,24.51923,1,0,31
1992,16.153847,1,0,33
1992,18.173077,0,1,32
1992,16.826923,1,1,34
1992,34.615383,1,0,31
1992,21.634615,1,0,31
1992,18.531469,0,0,30
1992,16.826923,1,0,26
1992,10.576923,0,1,31
1992,12.307693,1,1,29
1992,19.615385,1,1,29
1992,15.384615,0,0,34
1992,21.829521,1,1,27
1992,16.433567,1,1,29
1992,21.153847,1,1,30
1992,27.884615,1,0,30
1992,12.019231,1,1,25
1992,3.7857144,0,0,28
1992,19.658119,0,0,27
1992,9.1303415,0,1,30
1992,8.7568684,0,1,34
1992,3.3639424,0,0,28
1992,3.6990385,0,1,28
1992,8.6538458,0,0,33
1992,8.1730766,1,0,32
1992,8.1730766,1,1,26
1992,24.23077,1,0,34
1992,19.23077,1,0,27
1992,8.922596,1,1,34
1992,17.558529,0,0,32
1992,19.465385,1,1,29
1992,26.774359,1,0,34
1992,7.6783652,0,0,34
1992,9.8157053,0,0,34
1992,17.094017,1,0,32
1992,13.461538,0,0,32
1992,10.683761,1,1,32
1992,5,0,0,28
1992,7.7692308,1,0,33
1992,5.5288463,0,0,26
1992,23.076923,1,0,28
1992,18.71102,1,1,32
1992,4.8076925,1,0,28
1992,11.538462,0,1,30
1992,5.5,0,0,27
1992,7.1428571,1,1,32
1992,8.5,0,0,34
1992,6.25,0,1,26
1992,5.2884617,0,0,30
1992,4.8076925,0,1,31
1992,14.567307,0,0,27
1992,12.019231,0,0,34
1992,4.75,0,1,33
1992,4.2307692,0,0,28
1992,3.4615386,1,1,27
1992,11.888112,0,0,32
1992,4.8076925,1,0,26
1992,14.423077,1,1,32
1992,6.5934067,1,1,32
1992,16.826923,0,0,25
1992,33.653847,0,1,25
1992,14.903846,1,1,29
1992,13.990385,1,1,28
1992,8.1730766,1,0,25
1992,9.6153851,1,0,25
1992,5.7692308,0,0,26
1992,12.820513,0,0,26
1992,12.980769,0,0,30
1992,4.9194989,0,1,28
1992,4.5673075,0,0,27
1992,19.23077,1,0,30
1992,12.019231,0,1,29
1992,13.942307,0,1,33
1992,6.3186812,1,1,27
1992,8.6538458,0,0,28
1992,16.826923,0,1,31
1992,16.826923,0,0,30
1992,3.0100961,0,1,31
1992,12.019231,1,1,26
1992,22.836538,1,1,33
1992,15.058654,1,1,27
1992,6.1538463,0,0,30
1992,6.8376069,0,1,32
1992,7.2115383,0,0,31
1992,20.032051,1,0,33
1992,12.019231,0,1,25
1992,9.6153851,1,0,26
1992,9.6153851,0,0,29
1992,11.25,0,1,31
1992,8.6538458,1,1,30
1992,9.8798075,0,0,28
1992,5.2884617,0,0,34
1992,12.019231,0,1,27
1992,25.961538,1,1,29
1992,9.3555098,0,1,27
1992,12.211538,1,1,32
1992,5,1,1,29
1992,11.538462,1,1,25
1992,7.6923075,1,0,26
1992,5.7692308,0,0,34
1992,1.2644231,0,0,27
1992,13.39327,0,0,25
1992,5,0,0,32
1992,15,0,0,32
1992,17.948717,1,0,34
1992,13.541667,1,0,33
1992,10.096154,1,1,32
1992,5.1923075,0,0,26
1992,27.403847,1,0,33
1992,5.4487181,0,1,33
1992,12.820513,0,1,26
1992,7.1428571,0,1,26
1992,6.0096154,0,0,27
1992,11.057693,1,1,31
1992,10.384615,0,0,33
1992,14.423077,0,0,34
1992,14.423077,0,0,30
1992,10.576923,1,1,31
1992,7.2115383,1,0,25
1992,20.673077,1,0,34
1992,7.1759257,1,0,30
1992,12.019231,0,0,30
1992,7.2115383,0,1,30
1992,9.6153851,0,0,30
1992,11.057693,0,0,25
1992,11.057693,1,1,34
1992,9.6153851,0,0,31
1992,13.942307,0,0,34
1992,19.23077,0,1,30
1992,12.019231,0,1,34
1992,7.2115383,0,1,32
1992,7.2115383,0,1,25
1992,10.576923,0,0,28
1992,6.6817307,0,1,27
1992,12.5,0,0,34
1992,11.25,0,1,32
1992,10,0,0,34
1992,16.826923,0,0,27
1992,9.6153851,0,1,28
1992,3.8461537,1,1,25
1992,10.256411,1,1,32
1992,8.0128202,1,1,27
1992,10.576923,0,1,33
1992,21.153847,1,0,27
1992,10.096154,0,0,34
1992,7.6923075,0,1,34
1992,8.1730766,0,0,30
1992,8.1730766,0,1,31
1992,9.8290596,0,1,33
1992,30.76923,1,0,28
1992,11.538462,1,0,32
1992,13.461538,1,1,32
1992,10.576923,1,0,29
1992,6.9711537,0,0,29
1992,7.6923075,1,1,32
1992,8,0,1,29
1992,8,0,0,33
1992,5.3418803,0,0,32
1992,6,1,0,27
1992,7.2115383,0,1,29
1992,9.1987181,1,1,34
1992,11.778846,1,0,27
1992,11.778846,1,0,28
1992,4.6153846,0,0,28
1992,29.91453,1,1,29
1992,15.5,1,1,32
1992,11.538462,0,0,26
1992,9.6153851,0,0,25
1992,6.25,0,1,25
1992,5.7692308,0,1,26
1992,16.239317,0,0,33
1992,13.461538,0,0,32
1992,4.8076925,0,1,32
1992,12.5,1,0,30
1992,5.7692308,1,1,25
1992,5.7692308,0,0,28
1992,2.4038463,0,0,30
1992,8.6538458,0,1,34
1992,10,0,0,28
1992,16.158537,0,0,30
1992,16.666666,1,0,26
1992,14.423077,0,1,34
1992,4.8076925,0,1,27
1992,19.5,1,0,26
1992,17.482517,1,0,27
1992,12.019231,0,0,28
1992,4.3269229,0,1,33
1992,2.9761906,0,0,30
1992,17.307692,1,1,29
1992,16.38986,1,1,30
1992,9.6153851,0,1,33
1992,5,0,0,25
1992,3.8461537,0,0,30
1992,16.826923,0,0,33
1992,8.1730766,0,0,29
1992,16.55983,1,1,28
1992,13.509615,1,1,34
1992,17.509615,0,1,30
1992,21.634615,1,0,29
1992,12,0,1,29
1992,9.6153851,0,1,25
1992,12.019231,0,0,28
1992,7.4786325,0,0,34
1992,19.23077,0,0,29
1992,5.9615383,1,0,34
1992,14.423077,1,1,30
1992,9.6153851,1,0,28
1992,13.461538,1,0,28
1992,6.7307692,0,0,29
1992,14.423077,0,0,28
1992,20.192308,1,0,34
1992,5.4487181,0,0,26
1992,10.576923,0,1,34
1992,14.423077,1,1,31
1992,12.497596,0,1,26
1992,8.7412586,0,1,25
1992,10.576923,1,0,30
1992,15.182186,0,1,31
1992,12.980769,0,0,34
1992,9.1346149,0,0,27
1992,12.980769,1,1,28
1992,18.26923,1,0,29
1992,12.980769,0,1,25
1992,11.25,0,1,25
1992,26.923077,1,0,33
1992,10.384615,1,0,28
1992,7,1,0,32
1992,10.096154,0,1,31
1992,12.474012,1,1,31
1992,12.019231,1,1,28
1992,7.9166665,0,0,32
1992,10.204082,0,0,27
1992,9.090909,1,1,34
1992,3.8461537,0,0,31
1992,7.3284822,0,1,34
1992,9.6153851,0,1,32
1992,8.6538458,1,0,30
1992,17.307692,1,0,31
1992,7.2115383,0,0,26
1992,3.7817307,1,0,32
1992,15,1,1,32
1992,14.423077,0,0,29
1992,9.6153851,1,1,26
1992,11.538462,1,1,28
1992,11.538462,1,1,25
1992,12.740385,0,0,29
1992,4.8076925,1,1,26
1992,10.576923,0,1,29
1992,21.634615,0,0,30
1992,11.057693,1,0,32
1992,11.802197,0,1,29
1992,5.5384617,0,1,26
1992,10.989011,1,1,28
1992,10.096154,1,1,25
1992,3.8461537,0,0,27
1992,10.576923,0,0,28
1992,11.538462,0,1,28
1992,7.6923075,1,1,34
1992,13.461538,1,1,27
1992,4.851923,0,0,26
1992,14.529915,1,1,28
1992,19.23077,1,0,32
1992,8.0128202,1,1,32
1992,11.955129,1,1,31
1992,7.6923075,0,1,27
1992,8.6538458,0,0,27
1992,5.7692308,0,0,26
1992,21.634615,0,0,29
1992,5,0,0,26
1992,12.019231,0,0,29
1992,13.461538,0,0,34
1992,17.307692,1,1,32
1992,8.6538458,0,1,26
1992,6.25,0,1,27
1992,19.23077,1,0,30
1992,8.1730766,0,0,34
1992,18.75,0,1,32
1992,13.3,0,0,27
1992,8.6538458,0,1,27
1992,19.23077,1,0,31
1992,10.059172,1,0,28
1992,13.675214,1,1,30
1992,5.7692308,0,0,30
1992,10.042735,0,0,26
1992,11.057693,0,0,25
1992,9.6153851,0,1,30
1992,4.5673075,0,0,30
1992,18.004808,0,0,34
1992,6.7548075,0,1,33
1992,9.6000004,1,1,30
1992,13.354701,0,0,29
1992,5,1,0,28
1992,8.6538458,1,1,34
1992,16.826923,1,0,31
1992,6.9711537,0,1,34
1992,12.820513,1,0,29
1992,11.458333,1,1,34
1992,10.576923,1,1,32
1992,10.576923,1,1,26
1992,6.5658655,0,0,30
1992,13.461538,1,0,33
1992,17.094017,0,0,31
1992,12.820513,0,0,31
1992,9.375,0,0,29
1992,9.6153851,0,1,34
1992,5.3499999,0,0,25
1992,10.769231,1,0,25
1992,9.6153851,0,0,33
1992,9.6153851,0,0,32
1992,13.846154,0,0,27
1992,7.2115383,0,0,26
1992,7.5,0,1,33
1992,8.1850004,0,1,28
1992,20.192308,0,0,33
1992,26.807692,0,1,29
1992,12.019231,0,1,29
1992,19.23077,1,0,32
1992,10.288462,0,0,28
1992,21.893492,0,0,32
1992,16.826923,0,1,32
1992,16.826923,0,0,32
1992,4.945055,0,1,25
1992,3.9980769,0,0,27
1992,11.057693,1,0,34
1992,5.6475964,1,0,29
1992,11.807693,1,0,27
1992,9.6153851,1,0,29
1992,24.038462,1,0,33
1992,16.112267,1,1,34
1992,36.53846,1,1,31
1992,14.423077,1,1,31
1992,1.5,0,0,25
1992,19.23077,1,0,28
1992,15.384615,1,0,25
1992,16.826923,1,1,26
1992,15.384615,1,0,31
1992,10.576923,1,1,34
1992,9.1346149,1,1,26
1992,13.675214,1,1,27
1992,5.3846154,0,1,29
1992,11.538462,0,0,33
1992,10.096154,0,0,32
1992,12.5,0,0,34
1992,5.7692308,0,1,30
1992,7.2115383,0,0,33
1992,14.423077,1,1,30
1992,13.461538,1,1,26
1992,21.634615,1,0,33
1992,8.6538458,1,1,32
1992,10.016026,0,0,33
1992,6.5934067,1,1,28
1992,8.6538458,0,0,34
1992,19.23077,1,1,29
1992,14.423077,0,0,27
1992,3.8461537,0,0,25
1992,13.461538,0,1,28
1992,12.5,0,0,27
1992,8.9743586,0,0,33
1992,32.905983,1,0,34
1992,21.367521,1,1,32
1992,9.6153851,0,0,26
1992,12.019231,1,0,34
1992,11.538462,0,1,34
1992,12.5,0,0,29
1992,2.5641026,1,0,31
1992,11.538462,1,1,30
1992,8.0769234,0,0,26
1992,6.7307692,0,1,32
1992,8.6538458,0,0,27
1992,16.02564,0,0,27
1992,1.6483517,1,0,27
1992,5.1757479,0,0,30
1992,12.237762,0,0,26
1992,13.942307,0,1,32
1992,10.119047,0,1,28
1992,19.711538,0,0,31
1992,11.538462,0,1,33
1992,4.8076925,0,1,34
1992,25.491949,1,1,34
1992,13.461538,1,0,25
1992,7.2115383,0,1,34
1992,12.620193,0,0,27
1992,15.384615,0,1,26
1992,10.721154,0,1,34
1992,19.23077,1,1,25
1992,21.634615,1,0,33
1992,4.0064101,0,0,25
1992,10.817307,1,0,27
1992,17.521368,0,0,34
1992,9.6153851,0,0,25
1992,15.480769,0,0,27
1992,14.102564,0,1,31
1992,7,1,0,34
1992,9.8684206,1,1,32
1992,14.423077,0,0,32
1992,41.346153,1,0,32
1992,14.285714,0,1,30
1992,5.7692308,1,1,25
1992,13.286714,0,0,31
1992,13.461538,0,1,34
1992,8.6538458,0,1,25
1992,5.8168268,0,0,33
1992,5.2083335,0,1,29
1992,6.0470085,0,0,28
1992,5.2884617,0,0,27
1992,4.8951049,1,0,29
1992,13.990385,0,1,31
1992,23.4375,1,0,31
1992,13.782051,1,1,33
1992,17.565384,1,1,30
1992,26.799999,1,0,27
1992,19.23077,1,1,33
1992,24.038462,1,1,32
1992,9.2307692,0,0,25
1992,12.362638,1,1,33
1992,12.745098,0,0,25
1992,13.461538,0,0,30
1992,12.019231,1,1,33
1992,16.346153,1,1,33
1992,7.2115383,0,0,26
1992,10,0,0,30
1992,12.5,0,1,29
1992,26.282051,1,0,28
1992,18.26923,0,0,34
1992,13.157895,0,0,33
1992,13.157895,0,1,32
1992,7.1428571,0,1,33
1992,12.980769,0,0,29
1992,19.23077,1,1,32
1992,37.5,1,0,33
1992,11.794871,0,0,28
1992,5.4945054,0,1,26
1992,17.094017,0,0,29
1992,11.057693,0,1,26
1992,12.5,0,0,31
1992,5.4487181,0,0,29
1992,7.2115383,0,1,32
1992,20.192308,0,0,29
1992,9.1346149,0,1,25
1992,16.826923,1,0,28
1992,12.820513,0,0,30
1992,22.435898,0,1,27
1992,17.17033,0,0,27
1992,8.6057692,0,0,29
1992,11.538462,1,0,33
1992,5.6366048,0,0,34
1992,15,1,0,26
1992,14.230769,1,1,27
1992,13.461538,1,1,33
1992,16.826923,1,1,33
1992,11.145409,1,1,34
1992,20.192308,0,0,31
1992,23.958334,0,0,31
1992,17.788462,0,0,31
1992,17.094017,1,1,27
1992,11.538462,1,1,28
1992,12.820513,0,0,27
1992,11.057693,0,0,28
1992,11.133603,0,1,27
1992,17.788462,0,1,34
1992,19.23077,0,0,27
1992,14.022436,0,0,32
1992,10.576923,0,0,25
1992,10.989011,0,1,30
1992,6.6568046,0,1,26
1992,6.9230771,0,1,30
1992,5.0607285,0,1,31
1992,13.942307,0,1,32
1992,7.5915384,0,0,29
1992,30.288462,0,0,34
1992,14.423077,1,0,25
1992,9.8290596,0,0,33
1992,15.567765,1,0,28
1992,12.019231,1,1,27
1992,11.346154,1,0,27
1992,6.9889421,0,0,25
1992,5.9523811,0,1,25
1992,14.423077,0,0,34
1992,16.826923,1,1,25
1992,17.307692,1,1,34
1992,12.980769,1,1,27
1992,8.0128202,1,1,25
1992,14.285714,1,1,33
1992,10.423077,1,0,33
1992,9.6323719,0,0,25
1992,9.5552883,0,0,34
1992,10.104396,0,1,31
1992,9.6153851,1,0,27
1992,8.0600958,0,0,26
1992,19.23077,1,0,34
1992,13.478847,1,0,33
1992,14.130769,1,1,30
1992,14.423077,0,0,33
1992,3.8888888,0,1,31
1992,14.903846,0,1,30
1992,11.538462,1,1,32
1992,9.6153851,1,0,33
1992,14.903846,1,0,28
1992,12.5,1,1,29
1992,15.811966,0,0,29
1992,10.25,0,0,30
1992,28.846153,0,0,30
1992,10.096154,1,1,30
1992,11.538462,0,1,34
1992,10,1,0,26
1992,8.0769234,0,1,33
1992,5.7692308,1,1,31
1992,12.019231,1,0,25
1992,10.576923,0,0,26
1992,10.576923,0,1,26
1992,18.567709,0,0,26
1992,8.7412586,0,0,30
1992,12.980769,0,1,30
1992,26.538462,0,0,33
1992,33.653847,1,1,26
1992,10.683761,0,0,31
1992,5.7692308,1,1,26
1992,15.288942,0,0,25
1992,12.777778,1,1,25
1992,15.5,0,1,27
1992,11,0,0,28
1992,16.666666,0,0,34
1992,8.6538458,0,1,29
1992,10.576923,0,0,27
1992,9.6153851,1,0,30
1992,17.307692,1,1,25
1992,28.846153,1,0,33
1992,19.23077,1,1,33
1992,11.538462,1,1,28
1992,10.576923,0,0,26
1992,9.9615383,0,0,25
1992,8.6538458,0,0,30
1992,12.980769,0,1,29
1992,12.039904,0,0,27
1992,6.7307692,0,1,33
1992,10.096154,0,0,28
1992,8.9743586,0,1,29
1992,10.523165,1,1,31
1992,7.6923075,0,0,32
1992,9.1346149,0,0,30
1992,9.6153851,0,1,29
1992,11.923077,1,1,27
1992,8.6538458,0,1,29
1992,11.180679,1,0,34
1992,9.6153851,1,0,32
1992,16.924999,1,1,29
1992,6.7307692,0,0,34
1992,6.25,0,1,33
1992,9.1346149,0,0,29
1992,8.6538458,0,1,32
1992,7.7884617,0,1,28
1992,8.6538458,0,0,25
1992,25,1,1,30
1992,12.820513,1,0,30
1992,6.7307692,0,1,29
1992,4.3269229,0,1,34
1992,13.942307,1,1,32
1992,15.179656,0,0,34
1992,7.2115383,0,0,25
1992,8.6538458,0,0,27
1992,9.1093121,0,1,27
1992,8,0,0,31
1992,6.5,0,0,30
1992,12.019231,1,1,26
1992,10,0,0,32
1992,4.8076925,0,0,33
2012,19.23077,0,0,30
2012,17.548077,0,0,29
2012,8.5470085,0,0,27
2012,16.826923,0,1,25
2012,16.346153,1,1,27
2012,16.10577,1,0,30
2012,15.811966,0,0,31
2012,3.525641,1,0,29
2012,14.423077,0,0,29
2012,11.228847,0,0,33
2012,28.061224,0,0,27
2012,22.959183,0,1,28
2012,13.461538,0,0,30
2012,18.229166,0,0,31
2012,20,0,0,34
2012,35,0,0,32
2012,15.384615,0,0,26
2012,9.1346149,0,1,32
2012,17.307692,1,1,32
2012,14.423077,1,1,32
2012,19.23077,0,0,33
2012,6.7307692,0,0,26
2012,11.538462,0,0,33
2012,10.577885,0,1,34
2012,11.538462,0,0,25
2012,7.5,1,1,25
2012,10.989011,1,1,32
2012,14.903846,1,1,29
2012,21.73077,1,0,32
2012,15.625,0,0,33
2012,19.711538,0,0,31
2012,19.23077,1,1,33
2012,13.461538,0,0,31
2012,14.423077,1,1,28
2012,16.826923,0,0,26
2012,6.7307692,0,1,32
2012,11.538462,0,1,31
2012,16.346153,0,0,32
2012,17.307692,1,1,27
2012,21.634615,1,1,32
2012,14.14327,1,1,30
2012,16.826923,0,0,25
2012,11.538462,0,0,30
2012,7.5,0,1,25
2012,8.5470085,0,1,27
2012,8.4615383,0,0,28
2012,6.0096154,0,0,26
2012,15.384615,1,0,32
2012,13.75,1,1,31
2012,16.826923,0,0,29
2012,16.346153,1,0,31
2012,41.132477,1,1,30
2012,38.46154,1,1,31
2012,21.634615,1,0,28
2012,10.817307,1,0,28
2012,5.7823129,1,1,31
2012,13.942307,0,0,26
2012,6.5934067,0,0,30
2012,19.951923,1,0,32
2012,23.172905,1,0,25
2012,17.307692,1,1,30
2012,15.384615,1,1,27
